synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px	node_count	nearest_connector_id	nearest_connector_distance_nm	nearest_connector_x_nm	nearest_connector_y_nm	nearest_connector_z_nm
1316	10034	5113	175	18	0.0378151	0.21277777353922522	32125	10064	5083	175	1	226618	1259.6019212433744	39030.0	20108.0	7380.0
1317	10055	5152	175	18	0.0988111	0.45055558946397567	32125	10064	5083	175	1	226618	1382.4344469087857	39030.0	20108.0	7380.0
1318	10117	4922	167	5006	0.0367068	0.338264	31982	10027	5061	167	6	226618	1504.1505908651568	39030.0	20108.0	7380.0
1320	10087	5192	161	1790	0.063401	0.317335	31976	9993	5052	161	7	31926	1316.5595315062665	39908.0	21020.0	6030.0
1319	10153	5177	163	97	0.151065	0.597629	31978	10005	5055	163	2	32038	768.0865836609828	41066.0	20912.0	7920.0
1321	10034	4986	163	60	0.0815451	0.57549985249837232	31978	10005	5055	163	1	226618	1118.9982126884743	39030.0	20108.0	7380.0
1322	9916	5043	163	156	0.0520163	0.569487	31978	10005	5055	163	2	226618	638.8090481513235	39030.0	20108.0	7380.0
1323	10144	5166	163	23	0.157913	0.66739130020141602	31978	10005	5055	163	1	32038	802.3895562630411	41066.0	20912.0	7920.0
1324	10148	5000	162	18	0.0534905	0.46277777353922522	31977	9999	5054	162	1	32038	1205.537224643022	41066.0	20912.0	7920.0
1325	10058	5171	162	18	0.0638032	0.41388882531060112	31977	9999	5054	162	1	226618	1335.919159230827	39030.0	20108.0	7380.0
1326	9974	4934	160	25	0.0917138	0.48559997558593748	31975	9987	5051	160	1	226569	903.8539705062981	39230.0	20022.0	6660.0
1327	9803	5064	153	697	0.10635	0.471879	31968	9941	5072	153	5	226569	325.123053627392	39230.0	20022.0	6660.0
1328	9882	5223	149	1583	0.0557306	0.364921	31964	9905	5083	149	4	31864	525.3046734991037	39362.0	20950.0	6210.0
1329	9789	4983	149	495	0.0471195	0.45187877308238633	31964	9905	5083	149	1	226569	124.90396310766124	39230.0	20022.0	6660.0
1330	9771	5005	149	42	0.0616416	0.34761896587553476	31964	9905	5083	149	1	226569	152.79070652366264	39230.0	20022.0	6660.0
1331	9775	4996	146	6873	0.0405793	0.332983	31961	9906	5119	146	7	226569	162.6161123628283	39230.0	20022.0	6660.0
1332	10034	5192	149	54	0.0914657	0.40129633303041812	31964	9905	5083	149	1	31926	755.7201863123679	39908.0	21020.0	6030.0
1333	9871	4996	148	105	0.093334	0.50019055321103045	31963	9907	5097	148	1	226569	256.82678987987214	39230.0	20022.0	6660.0
1334	9862	5018	147	3111	0.0634003	0.426506	31962	9910	5111	147	3	226569	228.14249932881862	39230.0	20022.0	6660.0
1335	9895	5220	147	1291	0.0363224	0.361015	31962	9910	5111	147	4	31864	465.240797867083	39362.0	20950.0	6210.0
1336	9856	4970	147	83	0.101283	0.57578318952077845	31962	9910	5111	147	1	226569	244.59149617270018	39230.0	20022.0	6660.0
1337	9841	4992	147	518	0.0926845	0.52306940380670852	31962	9910	5111	147	1	226569	151.3175469005495	39230.0	20022.0	6660.0
1338	9850	5008	144	8253	0.0612172	0.434113	31916	9900	5129	144	7	226569	247.79023386727735	39230.0	20022.0	6660.0
1339	9879	5255	147	69	0.0744628	0.38246375927026721	31962	9910	5111	147	1	31864	438.9088743691565	39362.0	20950.0	6210.0
1344	9826	5236	146	11	0.162575	0.25090911171653052	31961	9906	5119	146	1	31864	364.6916505762094	39362.0	20950.0	6210.0
1345	9887	5270	145	241	0.117901	0.411452	31917	9901	5126	145	2	31864	388.2280257786653	39362.0	20950.0	6210.0
1340	9897	4973	146	85	0.107627	0.525412	31961	9906	5119	146	2	226569	391.3617252619372	39230.0	20022.0	6660.0
1341	9887	4980	145	180	0.105437	0.530111	31917	9901	5126	145	3	226569	360.2124373199793	39230.0	20022.0	6660.0
1342	9903	5000	145	568	0.0606112	0.392729	31917	9901	5126	145	4	226569	405.74992298212453	39230.0	20022.0	6660.0
1343	9912	5239	145	276	0.0610587	0.455942	31917	9901	5126	145	4	31864	425.50793177096006	39362.0	20950.0	6210.0
1346	9840	5217	143	1220	0.013017	0.289787	31915	9899	5131	143	3	31864	239.4848638223301	39362.0	20950.0	6210.0
1347	9822	5241	140	5589	0.00982843	0.290546	31912	9859	5162	140	7	31864	117.35416481744481	39362.0	20950.0	6210.0
1348	10006	5038	140	198	0.0922128	0.28156581069483899	31912	9859	5162	140	1	226569	881.4397313486612	39230.0	20022.0	6660.0
1349	9970	5242	138	268	0.111807	0.378246	31863	9835	5169	138	2	31926	189.4412837794339	39908.0	21020.0	6030.0
1350	9982	5278	138	41	0.136381	0.46000001488662345	31863	9835	5169	138	1	31926	203.13542280951395	39908.0	21020.0	6030.0
1351	9524	5113	136	16	0.108364	0.56062498688697815	31857	9628	5202	136	1	31602	423.2505168337069	38286.0	20756.0	5895.0
1352	9655	5210	133	2321	0.00159123	0.306979	31635	9557	5229	133	5	31602	355.9662905388655	38286.0	20756.0	5895.0
1353	9434	5296	132	1115	0.0591602	0.328556	31634	9547	5232	132	5	31648	596.6682495323511	38174.0	21196.0	6345.0
1354	9542	5199	130	289	0.0284865	0.319723	31600	9536	5240	130	3	31602	132.47263868437136	38286.0	20756.0	5895.0
1355	9474	5236	129	21	0.117947	0.22904759361630389	31599	9556	5269	129	1	31602	442.2035730294363	38286.0	20756.0	5895.0
1356	9525	5321	129	21	0.0993345	0.51809519813174298	31599	9556	5269	129	1	31648	552.1050624654695	38174.0	21196.0	6345.0
1357	9465	5115	127	209	0.183896	0.45167472145774146	31598	9525	5231	127	1	31602	549.0828717051735	38286.0	20756.0	5895.0
1358	9650	5150	126	3696	0.0343104	0.273568	31597	9518	5243	126	4	31831	121.26417442921878	38494.0	20638.0	5625.0
1359	9399	5139	127	116	0.177563	0.47206895104770008	31598	9525	5231	127	1	31602	740.607858451421	38286.0	20756.0	5895.0
1360	9674	5135	127	16	0.168597	0.54062500596046448	31598	9525	5231	127	1	31831	241.88426984820654	38494.0	20638.0	5625.0
1361	9541	5169	127	194	0.0944259	0.37479369173344879	31598	9525	5231	127	1	31602	231.69807940507405	38286.0	20756.0	5895.0
1362	9539	5194	127	162	0.0526969	0.45067916681737075	31598	9525	5231	127	1	31602	222.93496809607953	38286.0	20756.0	5895.0
1363	9533	5206	127	46	0.0275377	0.42608696481455932	31598	9525	5231	127	1	31602	246.45486402179202	38286.0	20756.0	5895.0
1364	9487	5261	127	1106	0.0129591	0.510959	31598	9525	5231	127	2	31602	479.15342010675454	38286.0	20756.0	5895.0
1365	9438	5283	127	209	0.11512	0.39813400341563243	31598	9525	5231	127	1	31602	677.4452007358234	38286.0	20756.0	5895.0
1366	9590	5314	127	3857	0.0389836	0.506119	31598	9525	5231	127	4	31602	536.5407719828942	38286.0	20756.0	5895.0
1367	9419	5300	127	24	0.176786	0.23458329836527503	31598	9525	5231	127	1	31602	775.651983817485	38286.0	20756.0	5895.0
1368	9414	5313	127	104	0.166222	0.2765387021578275	31598	9525	5231	127	1	31648	817.5328739567602	38174.0	21196.0	6345.0
1369	9433	5305	125	2656	0.0311374	0.259786	31596	9516	5224	125	5	31602	771.43502642802	38286.0	20756.0	5895.0
1370	9527	5320	127	67	0.118385	0.31343294969245572	31598	9525	5231	127	1	31602	581.9450145847114	38286.0	20756.0	5895.0
1371	9556	5342	127	28	0.143422	0.5139286177498954	31598	9525	5231	127	1	31602	640.9274529929265	38286.0	20756.0	5895.0
1372	9624	5369	126	1322	0.0600601	0.320076	31597	9518	5243	126	3	31602	783.0229881682912	38286.0	20756.0	5895.0
1373	9539	5358	127	76	0.12967	0.31894723992598684	31598	9525	5231	127	1	31648	672.9933134883288	38174.0	21196.0	6345.0
1374	9397	5356	127	18	0.18742	0.33555550045437288	31598	9525	5231	127	1	31648	890.1011178512248	38174.0	21196.0	6345.0
1376	9375	5220	122	2444	0.0440986	0.460626	31593	9495	5242	122	4	31730	883.3413836111156	37996.0	21006.0	4770.0
1375	9637	5156	123	695	0.0250819	0.427064	31594	9504	5224	123	3	31831	105.88673193559238	38494.0	20638.0	5625.0
1377	9632	5369	123	342	0.026256	0.22532180875365493	31594	9504	5224	123	1	31602	840.5736136710455	38286.0	20756.0	5895.0
1378	9623	5385	122	828	0.0244399	0.356449	31593	9495	5242	122	3	226383	765.4671776111632	37950.0	21564.0	4950.0
1379	9346	5270	120	1877	0.0533393	0.347757	31591	9484	5275	120	4	226383	870.1218305501822	37950.0	21564.0	4950.0
1380	9482	5197	116	485	0.0366161	0.432619	31587	9474	5288	116	3	31730	504.6265946222018	37996.0	21006.0	4770.0
1381	9397	5192	115	484	0.0543708	0.424545	25370	9474	5289	115	3	31730	622.2001285760073	37996.0	21006.0	4770.0
1382	9478	5218	116	44	0.0301417	0.3729545419866388	31587	9474	5288	116	1	31730	476.98217996063545	37996.0	21006.0	4770.0
1383	9480	5390	108	1796	0.0451553	0.394772	25359	9381	5519	108	6	226383	94.95261976375376	37950.0	21564.0	4950.0
1384	9359	5532	107	14	0.029814	0.44785714149475098	25358	9375	5520	107	1	226383	774.9303194481424	37950.0	21564.0	4950.0
1385	10224	6354	297	102	0.0895288	0.427059	26991	10090	6498	297	3	-1	9999999.0	-1	-1	-1
1386	9968	6626	297	145	0.180218	0.426414	26991	10090	6498	297	2	27449	136.19104228986575	39784.0	26556.0	13455.0
1387	10190	5690	264	67	0.139661	0.429254	32562	10233	5837	264	2	32285	116.06894502837527	40644.0	22764.0	11880.0
1388	10182	5713	264	624	0.0752164	0.346875	32562	10233	5837	264	3	32285	121.6552506059644	40644.0	22764.0	11880.0
1389	10212	5892	263	19	0.0339075	0.42315794292249176	32563	10231	5834	263	1	32538	590.975464803743	41292.0	23914.0	12015.0
1390	10345	5819	264	121	0.0426192	0.518017	32562	10233	5837	264	2	32538	658.0372329891371	41292.0	23914.0	12015.0
1392	10305	5943	267	13	0.0199553	0.48538461098304164	32535	10300	5872	267	1	32538	159.21055241409096	41292.0	23914.0	12015.0
1391	10321	5938	267	18	0.0197392	0.49499999152289498	32535	10300	5872	267	1	32538	162.19741058352318	41292.0	23914.0	12015.0
1393	10418	5803	268	577	0.0343104	0.412409	32533	10335	5872	268	3	32538	799.5179797853204	41292.0	23914.0	12015.0
1394	10418	5803	268	379	0.0340795	0.413272	32558	10301	5917	268	2	32538	799.5179797853204	41292.0	23914.0	12015.0
1395	10321	5938	267	18	0.0197392	0.49499999152289498	32535	10300	5872	267	1	32538	162.19741058352318	41292.0	23914.0	12015.0
1396	10305	5943	267	13	0.0199553	0.48538461098304164	32535	10300	5872	267	1	32538	159.21055241409096	41292.0	23914.0	12015.0
1397	9589	5531	216	22	0.0797047	0.69499997659163038	28311	9657	5678	216	1	-1	9999999.0	-1	-1	-1
1398	9672	6021	236	753	0.0291102	0.444329	27982	9727	6085	236	4	28099	197.01776569639603	38692.0	24004.0	10800.0
1399	9788	6148	237	75	0.0193165	0.44000010172526038	27925	9731	6102	237	1	227206	98.59513172565875	39088.0	24652.0	10620.0
1400	9651	6005	240	339	0.0448183	0.474159	27922	9772	6158	240	3	28099	89.44271909999159	38692.0	24004.0	10800.0
1402	9718	6134	242	343	0.0359051	0.319883	27920	9784	6169	242	4	28073	91.2633551870629	38820.0	24596.0	10845.0
1401	9817	6023	241	269	0.0969429	0.447509	27921	9780	6162	241	2	28231	581.532458251472	39080.0	23986.0	10305.0
1403	9891	6149	248	1863	0.115873	0.386951	27894	9817	6179	248	5	27895	537.4197614528144	39036.0	24552.0	11250.0
1404	9960	6307	248	349	0.112287	0.315788	27894	9817	6179	248	2	26839	209.2486559096617	40044.0	25216.0	11205.0
1405	9773	6154	251	3016	0.00359406	0.273597	27891	9798	6211	251	8	27895	96.21330469326995	39036.0	24552.0	11250.0
1406	9666	6068	251	407	0.0476393	0.504619	27891	9798	6211	251	2	28201	103.26664514740469	38656.0	24322.0	11385.0
1408	9960	6331	253	186	0.056195	0.384301	27829	9814	6251	253	3	26839	292.7114620236112	40044.0	25216.0	11205.0
1407	9943	6327	252	15	0.261506	0.30733337402343752	27890	9810	6226	252	1	26839	317.29008808974794	40044.0	25216.0	11205.0
1409	9721	6365	254	47	0.0505416	0.454043	27828	9817	6260	254	2	27834	461.9794367718113	39324.0	25500.0	11565.0
1410	9812	6364	254	644	0.0462977	0.271009	27828	9817	6260	254	3	27834	161.0496817755316	39324.0	25500.0	11565.0
1411	9962	6330	253	331	0.0351975	0.403867	27825	9869	6335	253	4	26839	285.71314285485715	40044.0	25216.0	11205.0
1412	9721	6365	253	63	0.0535448	0.475397	27825	9869	6335	253	2	27834	477.07441767506253	39324.0	25500.0	11565.0
1413	9978	6318	249	3043	0.00263448	0.330818	26837	9945	6330	249	7	26839	143.38758663147937	40044.0	25216.0	11205.0
1414	9943	6327	252	15	0.0949713	0.30733337402343752	27816	9893	6329	252	1	26839	317.29008808974794	40044.0	25216.0	11205.0
1415	9764	6441	251	643	0.0879093	0.336501	27815	9904	6325	251	3	27834	463.0550723186174	39324.0	25500.0	11565.0
1416	9761	6415	251	26	0.0937915	0.56807697736299956	27815	9904	6325	251	1	27834	420.5948168962618	39324.0	25500.0	11565.0
1417	9924	6518	247	118	0.0694056	0.443389892578125	26830	9967	6388	247	1	26784	668.4048174572054	39442.0	25540.0	10800.0
1418	10293	5914	271	28	0.06892	0.3342856679643903	32524	10358	5874	271	1	32538	336.6957083183568	41292.0	23914.0	12015.0
1419	10213	6012	271	83	0.144476	0.44253	32524	10358	5874	271	2	32538	493.91902170295083	41292.0	23914.0	12015.0
1420	10415	5803	270	370	0.0343104	0.427865	32523	10365	5876	270	2	32538	804.0230096209933	41292.0	23914.0	12015.0
1421	9815	6278	219	124	0.0652713	0.378629	28028	9666	6182	219	3	27939	668.6620970265924	38960.0	24990.0	10440.0
1422	9617	6101	221	82	0.0223702	0.488415	28024	9668	6156	221	2	28040	126.35268101627285	38490.0	24288.0	9990.0
1423	9594	5960	223	58	0.0275809	0.58517248877163586	28009	9722	6100	223	1	28131	371.4458237751503	38012.0	23766.0	10035.0
1424	9794	6089	225	75	0.0852388	0.44426661173502602	28007	9730	6086	225	1	28231	422.5115383039853	39080.0	23986.0	10305.0
1425	9638	5700	178	1161	0.0482874	0.404892	32749	9625	5821	178	4	-1	9999999.0	-1	-1	-1
1426	9862	5687	183	2915	0.0450936	0.426202	32719	9940	5820	183	5	-1	9999999.0	-1	-1	-1
1427	10030	5815	182	117	0.0352583	0.465043	32720	9924	5819	182	2	32724	416.5633205168213	40388.0	23034.0	8415.0
1428	9970	5710	187	211	0.0288649	0.502417	32712	10023	5808	187	2	32724	543.7830449729009	40388.0	23034.0	8415.0
1429	9988	5717	187	148	0.0323342	0.474392	32712	10023	5808	187	2	32724	466.5318852983148	40388.0	23034.0	8415.0
1430	10014	5723	188	250	0.0190373	0.54524	32711	10043	5794	188	3	32724	363.88597115030416	40388.0	23034.0	8415.0
1431	10056	5755	187	83	0.0190542	0.57084334040262608	32712	10023	5808	187	1	32724	164.59647626847908	40388.0	23034.0	8415.0
1432	10051	5758	188	171	0.0135021	0.512398	32711	10043	5794	188	2	32724	189.4333655932872	40388.0	23034.0	8415.0
1433	10192	5871	189	350	0.0361846	0.351343	32710	10063	5781	189	2	32724	595.8187643906492	40388.0	23034.0	8415.0
1434	10166	5836	190	396	0.0854372	0.478308	32709	10059	5775	190	3	32724	436.4642024267282	40388.0	23034.0	8415.0
1435	10117	5713	196	377	0.00792553	0.478939	32679	10096	5731	196	3	32681	121.90570126126177	40574.0	22892.0	8865.0
1436	10215	5794	196	78	0.0332288	0.474615	32679	10096	5731	196	2	32681	405.55764078611566	40574.0	22892.0	8865.0
1437	10187	5687	197	136	0.0457438	0.527426	32678	10094	5726	197	2	32681	225.85836269662454	40574.0	22892.0	8865.0
1438	10009	5677	203	703	0.035746	0.415974	32646	10100	5683	203	5	32652	319.4135250736888	40296.0	22888.0	9090.0
1439	10105	5735	203	806	0.0144142	0.390012	32646	10100	5683	203	3	32652	141.79210133149166	40296.0	22888.0	9090.0
1440	10002	5727	207	247	0.0862685	0.386113	32642	10118	5672	207	4	32652	366.0177591319853	40296.0	22888.0	9090.0
1441	10067	5741	212	59	0.0535074	0.43169493594412078	32636	10106	5685	212	1	32652	457.23079511336505	40296.0	22888.0	9090.0
1442	10047	5524	217	126	0.0756512	0.486825	32602	10105	5659	217	2	32610	771.5108553999743	40540.0	22706.0	10080.0
1443	10019	5601	216	30	0.07038	0.54699999491373696	32603	10103	5667	216	1	32610	660.3786792439622	40540.0	22706.0	10080.0
1444	10004	5717	217	300	0.066804	0.3346	32602	10105	5659	217	3	32610	632.4911066568446	40540.0	22706.0	10080.0
1445	10018	5746	219	145	0.0685534	0.442	32600	10138	5667	219	2	32610	589.0101866691272	40540.0	22706.0	10080.0
1446	10140	5808	220	563	0.0993091	0.347957	32599	10170	5683	220	3	32610	556.3056713714143	40540.0	22706.0	10080.0
1447	10132	5826	220	31	0.205889	0.57129044686594321	32599	10170	5683	220	1	32610	624.6182834339705	40540.0	22706.0	10080.0
1448	10331	5724	223	379	0.0615126	0.429024	32596	10192	5640	223	3	226876	96.20810776644555	41394.0	22830.0	10035.0
1449	10333	5575	224	484	0.120175	0.367769	32595	10189	5641	224	3	226850	373.64153944656636	41110.0	22432.0	10350.0
1450	10115	5684	225	428	0.0443743	0.337406	32594	10186	5643	225	5	32610	96.56603957913983	40540.0	22706.0	10080.0
1451	10337	5578	227	85	0.108019	0.33470589132869943	32587	10201	5577	227	1	226850	298.7791826750987	41110.0	22432.0	10350.0
1452	10283	5632	230	1659	0.0412412	0.305063	32573	10162	5551	230	4	226850	98.48857801796105	41110.0	22432.0	10350.0
1453	9617	6101	221	82	0.0202479	0.488415	28017	9706	6106	221	2	28040	126.35268101627285	38490.0	24288.0	9990.0
1454	9672	6021	236	755	0.0368098	0.445854	28118	9544	5912	236	4	28099	197.01776569639603	38692.0	24004.0	10800.0
1455	9647	5999	239	189	0.00714158	0.4209522873005539	28115	9611	5991	239	1	28099	113.6001760562016	38692.0	24004.0	10800.0
1456	9674	6023	238	35	0.0191869	0.49800006321498325	27928	9645	6029	238	1	28099	125.93649193144932	38692.0	24004.0	10800.0
1457	9647	5999	239	189	0.0111056	0.4209522873005539	27926	9651	6040	239	1	28099	113.6001760562016	38692.0	24004.0	10800.0
1458	9674	6023	238	35	0.0383316	0.49800006321498325	27924	9711	6078	238	1	28099	125.93649193144932	38692.0	24004.0	10800.0
1459	9667	6069	251	359	0.00536283	0.470975	28199	9650	6080	251	2	28201	101.78408519999579	38656.0	24322.0	11385.0
1460	9774	6153	250	1610	0.016287	0.285547	28198	9654	6077	250	4	27895	84.8528137423857	39036.0	24552.0	11250.0
1461	9540	6193	249	97	0.134409	0.30226795943741946	28197	9658	6075	249	1	28201	693.4810740027445	38656.0	24322.0	11385.0
1462	9551	6205	246	1675	0.13448	0.448555	28071	9663	6077	246	9	28073	693.0057719817346	38820.0	24596.0	10845.0
1463	9816	6020	243	963	0.0518026	0.369169	28068	9673	6064	243	6	28099	592.608639829019	38692.0	24004.0	10800.0
1464	9718	6134	242	343	0.0304943	0.319883	28067	9692	6075	242	4	28073	91.2633551870629	38820.0	24596.0	10845.0
1465	9649	6001	241	1157	0.00980149	0.403863	28066	9688	6070	241	4	28099	106.02358228243375	38692.0	24004.0	10800.0
1466	10292	5810	280	538	0.0316864	0.433439	32345	10153	5769	280	3	32349	621.6719392090977	40578.0	23066.0	12510.0
1467	10007	5782	280	98	0.159196	0.62765300517179523	32345	10153	5769	280	1	32349	560.7530650830186	40578.0	23066.0	12510.0
1468	10023	5789	280	19	0.15422	0.5100000281082957	32345	10153	5769	280	1	32349	502.39028653030306	40578.0	23066.0	12510.0
1469	10218	5918	280	12	0.216094	0.48333334922790527	32345	10153	5769	280	1	32349	679.5380784032636	40578.0	23066.0	12510.0
1472	10065	5819	279	35	0.0893631	0.37942859104701454	32344	10202	5701	279	1	32349	383.7303740909755	40578.0	23066.0	12510.0
1470	10148	5792	278	90	0.0233719	0.520445	32343	10207	5691	278	2	32349	102.95630140987001	40578.0	23066.0	12510.0
1471	10057	5801	279	34	0.0458604	0.40264701843261719	32344	10202	5701	279	1	32349	378.90500128660216	40578.0	23066.0	12510.0
1473	10202	5566	275	1532	0.0451853	0.403668	32284	10213	5686	275	6	32285	722.4410010512969	40644.0	22764.0	11880.0
1474	10135	5811	278	303	0.0405819	0.43165019321756393	32343	10207	5691	278	1	32349	182.0109886792553	40578.0	23066.0	12510.0
1475	10133	5817	276	2958	0.0318538	0.271839	32341	10213	5684	276	6	32349	225.8760722166029	40578.0	23066.0	12510.0
1476	10335	5800	276	150	0.0886186	0.409533	32341	10213	5684	276	3	32349	778.9094941005662	40578.0	23066.0	12510.0
1477	10082	5830	277	25	0.13579	0.42839988708496091	32342	10212	5682	277	1	32349	359.2227721066692	40578.0	23066.0	12510.0
1478	10258	5552	272	3617	0.0342734	0.34546	32281	10210	5636	272	8	32285	767.645751632874	40644.0	22764.0	11880.0
1479	10145	5605	275	63	0.0582688	0.49936512538364952	32284	10213	5686	275	1	32285	606.1823158093611	40644.0	22764.0	11880.0
1481	10182	5713	264	802	0.0167954	0.342294	32273	10191	5648	264	5	32285	121.6552506059644	40644.0	22764.0	11880.0
1480	10191	5691	262	321	0.0206357	0.401464	32271	10182	5645	262	5	32285	150.0	40644.0	22764.0	11880.0
1482	10163	5521	262	267	0.0297535	0.292247	32271	10182	5645	262	4	32285	685.9766759883313	40644.0	22764.0	11880.0
1483	10127	5669	263	14	0.0269203	0.50285717419215614	32272	10181	5651	263	1	32285	168.12197952677099	40644.0	22764.0	11880.0
1484	10127	5653	261	716	0.0152193	0.411969	32270	10182	5642	261	3	32285	244.59149617270018	40644.0	22764.0	11880.0
1485	10197	5502	259	1877	0.0397522	0.334944	32268	10189	5642	259	5	32285	801.8085806475259	40644.0	22764.0	11880.0
1486	10152	5507	261	23	0.0467798	0.43391298211139184	32270	10182	5642	261	1	32285	749.1441783795693	40644.0	22764.0	11880.0
1487	10022	5613	253	182	0.0380954	0.558571	32262	10165	5624	253	2	226526	569.2451141643642	40576.0	22566.0	11115.0
1488	10318	5743	252	30	0.205395	0.36433327992757158	32261	10169	5622	252	1	226526	836.5865167452796	40576.0	22566.0	11115.0
1489	10349	5565	249	97	0.0342492	0.49175242787783913	32252	10203	5625	249	1	226526	879.8499872137295	40576.0	22566.0	11115.0
1490	10167	5653	249	45	0.0217732	0.51911116706000437	32252	10203	5625	249	1	226526	136.6747965061591	40576.0	22566.0	11115.0
