synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px
595	7550	6090	33	872	0.0218965	0.22803896282791003	141847	7622	6061	33
596	7625	6172	33	881	0.0311193	0.22819576198478286	141847	7622	6061	33
597	7767	6048	33	239	0.098778	0.18154817844534521	141847	7622	6061	33
595	7551	6089	32	855	0.0126811	0.24759064613029969	141846	7621	6075	32
596	7622	6173	32	834	0.0190617	0.21263770233812951	141846	7621	6075	32
597	7766	6048	32	221	0.0480315	0.36932103774126834	141846	7621	6075	32
595	7551	6089	31	749	0.0158564	0.19372452658231809	141775	7621	6088	31
596	7620	6175	31	847	0.0195719	0.26228990070653779	141775	7621	6088	31
597	7767	6049	31	173	0.0774996	0.32606929712901911	141775	7621	6088	31
595	7553	6107	30	18	0.0211147	0.72611114713880753	141774	7634	6090	30
596	7618	6172	30	348	0.0107512	0.44359189614482308	141774	7634	6090	30
598	7778	6064	30	22	0.0604865	0.40499999306418677	141774	7634	6090	30
599	7861	5835	16	73	0.0336994	0.46712326676878213	141760	7771	5927	16
600	7879	5858	15	12	0.0660286	0.42249997456868493	141759	7849	5917	15
600	7879	5858	14	76	0.0511992	0.36697382675973989	141758	7927	5906	14
600	7879	5858	14	76	0.0930014	0.36697382675973989	141746	8007	5878	14
600	7879	5858	15	12	0.0575223	0.42249997456868493	141745	7996	5859	15
601	8054	5790	15	14	0.0264321	0.28142854145595009	141745	7996	5859	15
601	8050	5786	16	402	0.00851665	0.28825864269958801	141714	7986	5840	16
602	7861	5835	16	73	0.0578384	0.46712326676878213	141714	7986	5840	16
601	8050	5786	17	603	0.00640383	0.24699773835898631	141713	7988	5826	17
601	8050	5785	18	599	0.010986	0.22732849630569174	141712	7991	5812	18
601	8049	5787	19	611	0.00714135	0.21808430723199668	141711	7996	5812	19
601	8050	5784	20	564	0.0110298	0.24872291510832223	141684	8001	5812	20
601	8053	5781	21	432	0.00969258	0.25835630628797746	141683	8011	5814	21
601	8053	5778	22	198	0.00966202	0.36969699281634705	141682	8015	5826	22
603	8098	5822	22	13	0.0698503	0.50076924837552583	141682	8015	5826	22
604	7880	5953	22	396	0.0765198	0.39409101852262862	141682	8015	5826	22
601	8053	5775	23	24	0.0479952	0.54833336671193433	141681	8020	5819	23
603	8097	5822	23	20	0.103247	0.56500005722045898	141681	8020	5819	23
604	7880	5950	23	450	0.133679	0.38324462890625	141681	8020	5819	23
605	8083	5826	23	34	0.0983734	0.4841175640330595	141681	8020	5819	23
604	7881	5949	24	392	0.076463	0.2482144881267937	141680	8025	5812	24
606	8143	5158	18	117	0.0117558	0.34222236046424281	141581	8080	5305	18
608	8233	5178	19	74	0.0270078	0.41716219927813558	141580	8085	5297	19
606	8144	5154	19	190	0.00704226	0.30189457943564968	141580	8085	5297	19
607	7942	5154	19	134	0.0669119	0.59365668225644241	141580	8085	5297	19
608	8236	5175	20	211	0.0613893	0.35791471219175797	141579	8091	5290	20
606	8146	5153	20	47	0.0283121	0.49808510313642784	141579	8091	5290	20
607	7943	5153	20	46	0.0437068	0.52934779291567602	141579	8091	5290	20
609	8043	5169	21	86	0.0196153	0.42883726607921513	141578	8097	5283	21
608	8238	5174	21	185	0.0492327	0.38345951389622046	141578	8097	5283	21
609	8040	5170	22	195	0.015785	0.34374350523337338	141577	8111	5261	22
609	8039	5170	23	182	0.0319298	0.33999998490888994	141576	8125	5239	23
609	8039	5173	24	306	0.0114001	0.36598055970435051	141549	8139	5217	24
609	8040	5170	25	204	0.0127448	0.31176458620557601	141548	8143	5218	25
609	8045	5170	26	188	0.0237924	0.42755305513422537	141547	8147	5220	26
610	8095	5309	28	78	0.0169748	0.5078204228327825	141545	8156	5218	28
611	8272	5294	31	92	0.126488	0.40195651676343835	141542	8170	5207	31
611	8273	5295	32	54	0.0509203	0.35777791341145837	141541	8170	5190	32
612	8171	5075	33	52	0.0312534	0.4940384351290189	141540	8170	5173	33
613	8259	5313	33	214	0.085274	0.34350457592545269	141540	8170	5173	33
612	8169	5076	34	144	0.0122755	0.37805573145548499	141539	8179	5165	34
613	8253	5309	34	264	0.0331457	0.35840884121981531	141539	8179	5165	34
612	8155	5088	35	677	0.0113595	0.39454950645367892	140446	8188	5157	35
613	8251	5301	35	162	0.0759873	0.30975294701847034	140446	8188	5157	35
614	8330	5120	35	383	0.0595557	0.5375717202926118	140446	8188	5157	35
612	8153	5092	36	658	0.0203497	0.37110924068555284	140445	8189	5146	36
613	8252	5294	36	35	0.0615287	0.30971429007393969	140445	8189	5146	36
614	8329	5125	36	595	0.0845421	0.38366396607471109	140445	8189	5146	36
615	8068	5234	36	486	0.062763	0.45314810796039096	140445	8189	5146	36
616	8092	5258	36	130	0.0615912	0.53538463299091044	140445	8189	5146	36
617	8339	5267	36	27	0.0855103	0.4092592663235135	140445	8189	5146	36
612	8151	5093	37	766	0.0170674	0.30946441730070984	140444	8187	5141	37
614	8327	5132	37	604	0.0481271	0.35759891737375826	140444	8187	5141	37
615	8063	5232	37	549	0.0529574	0.44679463148551346	140444	8187	5141	37
616	8107	5251	37	88	0.0610492	0.4452272328463468	140444	8187	5141	37
618	8307	5155	37	35	0.045344	0.53514284406389501	140444	8187	5141	37
618	8311	5159	38	91	0.106659	0.51428570590176426	140443	8184	5142	38
612	8156	5095	38	171	0.0236417	0.41035082186871807	140443	8184	5142	38
614	8328	5136	38	360	0.0994016	0.36147236294216578	140443	8184	5142	38
615	8064	5219	38	795	0.0726091	0.41237739227102987	140443	8184	5142	38
618	8315	5163	39	13	0.101755	0.55846155606783354	140442	8181	5144	39
614	8328	5144	39	30	0.100617	0.45066661834716792	140442	8181	5144	39
615	8060	5216	39	771	0.0605512	0.27857252781493191	140442	8181	5144	39
615	8061	5213	40	844	0.0683576	0.25714400594268361	140441	8178	5146	40
615	8062	5212	41	869	0.0448318	0.28706498579545459	140440	8178	5147	41
615	8062	5213	42	652	0.0617643	0.34111926306976126	140439	8179	5149	42
619	8198	5244	43	64	0.106604	0.41468751430511475	140438	8187	5141	43
615	8069	5208	43	109	0.0998846	0.3260550542708931	140438	8187	5141	43
619	8203	5252	44	405	0.117613	0.35713583863811726	140437	8195	5134	44
619	8194	5254	45	760	0.10847	0.26319724635074015	140436	8201	5124	45
619	8196	5253	46	692	0.108917	0.35182084100094835	140435	8207	5115	46
619	8190	5250	47	568	0.0889551	0.22683060337120375	140434	8214	5106	47
620	8361	5027	47	121	0.10846	0.40239658828609248	140434	8214	5106	47
621	8262	5232	47	50	0.118873	0.50060005187988277	140434	8214	5106	47
622	8286	5238	47	24	0.110874	0.52500001589457201	140434	8214	5106	47
619	8189	5247	48	241	0.0756402	0.27796676445798751	140433	8215	5100	48
620	8358	5026	48	387	0.087713	0.45524565625252345	140433	8215	5100	48
622	8284	5237	48	43	0.161672	0.47232565768929413	140433	8215	5100	48
623	8066	5152	48	27	0.120161	0.57148149278428817	140433	8215	5100	48
619	8183	5245	49	11	0.10668	0.44727273420854052	140432	8217	5095	49
620	8359	5025	49	311	0.0896837	0.39575573102454276	140432	8217	5095	49
622	8285	5237	49	49	0.172692	0.41612247544891978	140432	8217	5095	49
624	8304	5238	50	36	0.169558	0.55361111958821607	140431	8219	5090	50
620	8361	5033	50	405	0.0967561	0.46229647412712194	140431	8219	5090	50
622	8284	5238	50	60	0.161035	0.51666669845581059	140431	8219	5090	50
625	8078	5070	51	45	0.120659	0.3344444274902344	140430	8226	5085	51
626	8087	5074	52	37	0.124377	0.56000003299197632	140429	8234	5081	52
626	8088	5080	53	179	0.115041	0.41150835772466399	140428	8233	5081	53
626	8090	5085	54	145	0.111135	0.43075861437567353	140427	8232	5082	54
626	8090	5088	55	74	0.113665	0.34216215803816508	139950	8232	5082	55
627	8077	5101	56	139	0.0928431	0.26079136690647486	139949	8220	5096	56
628	8347	5159	56	179	0.0659933	0.34072611718204437	139949	8220	5096	56
627	8073	5101	57	135	0.0301962	0.30970357259114578	139948	8209	5110	57
628	8344	5160	57	241	0.0439912	0.38609966103961357	139948	8209	5110	57
627	8073	5100	58	146	0.0400703	0.22123268859027179	139947	8211	5103	58
628	8345	5168	58	262	0.0583445	0.39690847615249281	139947	8211	5103	58
628	8340	5180	59	182	0.0848698	0.52983508267245449	139946	8213	5097	59
628	8340	5183	60	104	0.0612001	0.43730776126568138	139945	8215	5090	60
641	7619	5603	127	596	0.0252797	0.4982216854223469	141464	7632	5573	127
642	7636	5579	127	11	0.0368379	0.46363635496659716	141464	7632	5573	127
643	7485	5614	127	93	0.205931	0.28860227523311488	141464	7632	5573	127
644	7739	5615	127	48	0.0677665	0.31041669845581055	141464	7632	5573	127
645	7585	5636	127	131	0.124033	0.38045792907248932	141464	7632	5573	127
646	7609	5659	127	576	0.0664692	0.41649267408582902	141464	7632	5573	127
647	7495	5670	127	34	0.190637	0.22411772784064798	141464	7632	5573	127
648	7503	5686	127	51	0.219536	0.3894117018755745	141464	7632	5573	127
649	7496	5710	127	774	0.313703	0.44426370467942511	141464	7632	5573	127
650	7730	5721	127	44	0.155604	0.33204551176591357	141464	7632	5573	127
651	7647	5722	127	25	0.0864319	0.42840000152587887	141464	7632	5573	127
640	7722	5572	127	24	0.0928703	0.42416667938232422	141464	7632	5573	127
629	7545	5461	127	5043	0.140192	0.42233549288617889	141464	7632	5573	127
630	7617	5426	127	44	0.150588	0.54477279836481274	141464	7632	5573	127
631	7647	5453	127	389	0.0670141	0.40951181132260206	141464	7632	5573	127
632	7506	5437	127	165	0.192522	0.43787901907256155	141464	7632	5573	127
633	7621	5447	127	21	0.0903498	0.53476183755057205	141464	7632	5573	127
634	7618	5465	127	221	0.06616	0.42561077963712524	141464	7632	5573	127
635	7609	5485	127	217	0.0831971	0.40082954371579782	141464	7632	5573	127
636	7781	5502	127	20	0.120711	0.45150008201599123	141464	7632	5573	127
637	7578	5533	127	29	0.113915	0.35206893394733296	141464	7632	5573	127
638	7633	5546	127	53	0.0245724	0.40641511161372346	141464	7632	5573	127
639	7739	5555	127	121	0.0688007	0.3667768368051072	141464	7632	5573	127
652	7555	5471	129	2505	0.166442	0.55762893158994509	141463	7655	5594	129
653	7540	5513	129	64	0.171262	0.45687496662139893	141463	7655	5594	129
654	7580	5534	129	13	0.156679	0.35307693481445312	141463	7655	5594	129
655	7728	5556	129	338	0.112298	0.51369814900956912	141463	7655	5594	129
656	7714	5573	129	123	0.0998706	0.54292678833007812	141463	7655	5594	129
657	7616	5609	129	113	0.0932858	0.39938037163388418	141463	7655	5594	129
658	7593	5651	129	1148	0.108022	0.37399754540845487	141463	7655	5594	129
659	7629	5659	129	113	0.134845	0.32380520980969996	141463	7655	5594	129
660	7506	5683	129	31	0.172364	0.43870975125220513	141463	7655	5594	129
661	7724	5728	129	755	0.18393	0.41842396717197849	141463	7655	5594	129
662	7527	5736	129	92	0.318559	0.58760871057925024	141463	7655	5594	129
655	7726	5556	130	96	0.103212	0.52499993642171217	141462	7643	5584	130
656	7712	5574	130	20	0.106522	0.51249999999999996	141462	7643	5584	130
658	7592	5649	130	924	0.126848	0.27107106658803437	141462	7643	5584	130
660	7498	5676	130	159	0.170618	0.2200625917446688	141462	7643	5584	130
661	7729	5720	130	289	0.139998	0.34266456683201774	141462	7643	5584	130
658	7594	5651	131	789	0.0832431	0.24485378482949149	141461	7645	5598	131
655	7722	5555	131	93	0.0998791	0.60268820485761088	141461	7645	5598	131
660	7498	5678	131	53	0.11439	0.26320741761405508	141461	7645	5598	131
663	7711	5745	131	59	0.0970817	0.47915255013158764	141461	7645	5598	131
664	7708	5550	132	11	0.0926819	0.53090910478071729	141460	7648	5611	132
658	7597	5648	132	893	0.0772865	0.27044711908594621	141460	7648	5611	132
655	7721	5555	132	161	0.0889603	0.60627329571646937	141460	7648	5611	132
655	7721	5554	133	278	0.113897	0.55118719965433904	141459	7649	5609	133
658	7600	5646	133	1054	0.105947	0.20224913971700076	141459	7649	5609	133
664	7708	5547	133	141	0.111007	0.59106374970564612	141459	7649	5609	133
665	7708	5645	133	471	0.103794	0.24426723083366508	141459	7649	5609	133
666	7767	5752	133	13	0.188887	0.60307693481445312	141459	7649	5609	133
665	7709	5645	134	536	0.0162507	0.34949601586185286	141458	7650	5606	134
658	7602	5643	134	1087	0.0271507	0.22976097801791051	141458	7650	5606	134
664	7721	5555	134	882	0.0345937	0.60213136564847292	141458	7650	5606	134
667	7714	5585	134	17	0.0475361	0.39000006283030786	141458	7650	5606	134
658	7602	5642	135	1033	0.0906798	0.2151208602447362	141457	7657	5612	135
665	7709	5645	135	518	0.0506542	0.24895768920427119	141457	7657	5612	135
667	7722	5562	135	1544	0.0803477	0.49068696017092372	141457	7657	5612	135
668	7722	5524	135	113	0.103791	0.53469014800755321	141457	7657	5612	135
669	7695	5528	135	81	0.109648	0.4850616455078125	141457	7657	5612	135
670	7683	5544	135	46	0.101775	0.43847830399222998	141457	7657	5612	135
671	7719	5756	135	231	0.0816979	0.23069267768364443	141457	7657	5612	135
672	7814	5529	136	22	0.0826841	0.29954546148126771	141456	7665	5618	136
658	7601	5642	136	923	0.0316483	0.23469181412090334	141456	7665	5618	136
665	7716	5657	136	59	0.0161593	0.53101691553148167	141456	7665	5618	136
667	7717	5561	136	1231	0.0553274	0.55337918589117074	141456	7665	5618	136
671	7719	5757	136	355	0.017282	0.29811255226672539	141456	7665	5618	136
658	7595	5653	137	350	0.0921957	0.38368560791015627	141455	7674	5625	137
667	7720	5564	137	16	0.118171	0.75187498331069946	141455	7674	5625	137
671	7715	5751	137	472	0.075368	0.31307162268687105	141455	7674	5625	137
658	7592	5660	138	161	0.165623	0.32304358630446917	141454	7683	5632	138
671	7710	5744	138	396	0.0971187	0.42383868284899784	141454	7683	5632	138
671	7708	5739	139	248	0.0774267	0.43491941882717999	141453	7692	5640	139
673	7536	5717	140	66	0.0848336	0.25090899611964368	141452	7683	5636	140
671	7700	5741	140	26	0.150647	0.39615385348980248	141452	7683	5636	140
673	7533	5718	141	167	0.0468911	0.33514970790840193	141451	7674	5633	141
673	7535	5716	142	210	0.0528469	0.32323811848958328	141450	7677	5609	142
674	7653	5665	143	67	0.018019	0.24746271389633867	140561	7680	5586	143
674	7654	5665	144	106	0.0309316	0.37056602621978185	140560	7692	5582	144
675	7839	5538	144	79	0.0973886	0.24784822101834458	140560	7692	5582	144
676	7805	5628	144	17	0.104049	0.45941173329072837	140560	7692	5582	144
674	7653	5666	145	201	0.010028	0.32233797139789333	140559	7691	5608	145
675	7838	5534	145	58	0.0559683	0.47275868777571051	140559	7691	5608	145
676	7802	5634	145	158	0.0532356	0.39234204835529574	140559	7691	5608	145
677	7832	5523	145	27	0.0610377	0.55740741447166164	140559	7691	5608	145
678	7699	5734	145	420	0.0121233	0.30035734630766364	140559	7691	5608	145
674	7652	5667	146	251	0.0201177	0.43836640741720623	113014	7691	5633	146
676	7801	5640	146	296	0.0526405	0.33347980396167654	113014	7691	5633	146
677	7830	5518	146	193	0.0871088	0.49466321876011987	113014	7691	5633	146
678	7692	5726	146	735	0.0289335	0.31014902543048473	113014	7691	5633	146
679	7641	5731	146	44	0.0746546	0.39727267352017492	113014	7691	5633	146
681	7690	5828	146	496	0.0520331	0.35024187641759075	140557	7766	5846	146
680	7876	5743	146	20	0.0749	0.38650002479553225	140557	7766	5846	146
678	7693	5728	146	695	0.0459246	0.29866135411982919	140557	7766	5846	146
679	7641	5731	146	44	0.121824	0.39727267352017492	140557	7766	5846	146
682	7512	6315	161	30	0.0676639	0.5263334274291992	140782	7398	6433	161
683	7436	6405	161	1160	0.00612517	0.22019042968750002	140782	7398	6433	161
682	7516	6326	160	87	0.0752393	0.40448274283573549	140781	7393	6437	160
683	7436	6409	160	650	0.0056675	0.36379957932692308	140781	7393	6437	160
682	7514	6328	159	252	0.0649504	0.29392866104368176	140780	7388	6439	159
683	7433	6413	159	282	0.00767061	0.44563823727005758	140780	7388	6439	159
684	7242	6293	159	58	0.186624	0.56396543568578261	140780	7388	6439	159
682	7514	6329	158	326	0.0697273	0.25527621778242426	140779	7383	6442	158
684	7240	6298	158	181	0.213314	0.50193360892448635	140779	7383	6442	158
685	7291	6405	158	84	0.127439	0.32488100869315006	140779	7383	6442	158
686	7505	6477	158	24	0.064079	0.41958336035410559	140779	7383	6442	158
687	7502	6505	158	184	0.0508741	0.29489127449367358	140779	7383	6442	158
682	7514	6329	157	369	0.100422	0.24875365880123645	140778	7379	6444	157
684	7241	6299	157	164	0.151892	0.42713402538764766	140778	7379	6444	157
685	7290	6406	157	80	0.0781124	0.34562482833862307	140778	7379	6444	157
687	7503	6492	157	470	0.0820511	0.33019168934923537	140778	7379	6444	157
688	7385	6298	157	113	0.111744	0.57964605145749792	140778	7379	6444	157
682	7512	6329	156	259	0.101451	0.19212323634320705	140777	7371	6445	156
684	7242	6301	156	61	0.0883201	0.53213116380034897	140777	7371	6445	156
685	7291	6406	156	52	0.0543875	0.29019238398625302	140777	7371	6445	156
687	7502	6490	156	607	0.0825074	0.3767542328433896	140777	7371	6445	156
688	7387	6301	156	47	0.0815854	0.46382973041940245	140777	7371	6445	156
682	7506	6331	155	28	0.193349	0.29357140404837467	140776	7364	6445	155
687	7500	6494	155	508	0.123514	0.37208659254659815	140776	7364	6445	155
689	7483	6484	154	107	0.113113	0.51448597417813602	140775	7357	6446	154
687	7495	6498	154	302	0.112228	0.46738398469836506	140775	7357	6446	154
689	7481	6486	153	98	0.122336	0.54173469543457031	140774	7352	6447	153
687	7495	6491	153	76	0.136129	0.51710525311921773	140774	7352	6447	153
690	7274	6299	152	26	0.209917	0.38038459190955531	140773	7347	6447	152
690	7274	6302	151	71	0.153157	0.40577450604505938	140772	7342	6448	151
691	7413	6310	151	247	0.123062	0.283117502807123	140772	7342	6448	151
690	7273	6304	150	36	0.15459	0.42916663487752282	140771	7324	6451	150
691	7414	6309	150	180	0.109413	0.35755555894639757	140771	7324	6451	150
692	7181	6316	150	143	0.224041	0.34279733937937062	140771	7324	6451	150
691	7414	6310	149	147	0.177672	0.29149679586189947	140770	7307	6453	149
692	7168	6310	149	184	0.292418	0.42788041156271228	140770	7307	6453	149
693	7383	6411	149	132	0.0952618	0.3422727873831084	140770	7307	6453	149
691	7413	6308	148	91	0.175356	0.45450550121265454	140769	7307	6453	148
693	7379	6410	148	187	0.0999252	0.28983947427515044	140769	7307	6453	148
693	7377	6405	147	322	0.0998312	0.36490664274796192	140768	7307	6453	147
694	7367	6347	147	140	0.108316	0.42914297921316968	140768	7307	6453	147
695	7212	6351	147	135	0.103277	0.34740753173828121	140768	7307	6453	147
693	7377	6406	146	318	0.0718342	0.40996853810436318	140643	7308	6453	146
694	7360	6345	146	222	0.084417	0.43572066710875912	140643	7308	6453	146
695	7212	6349	146	303	0.0792047	0.23726072405824572	140643	7308	6453	146
696	7338	6359	146	91	0.0844856	0.41978014432466948	140643	7308	6453	146
697	7362	6482	146	49	0.0967345	0.50591838603117023	140643	7308	6453	146
696	7344	6350	145	752	0.0235953	0.41792532738218913	140642	7282	6445	145
698	7373	6486	145	66	0.081475	0.43863631739760889	140642	7282	6445	145
693	7370	6406	145	79	0.0199715	0.39936712723744061	140642	7282	6445	145
695	7212	6349	145	305	0.0302273	0.31793433017418038	140642	7282	6445	145
696	7343	6347	144	424	0.0302471	0.40436298442336749	140641	7278	6445	144
698	7373	6489	144	10	0.0995303	0.6339999914169312	140641	7278	6445	144
